CCCCCCCCC
O=C(O)C2C1C=C(C)C(C1)C2(C(=O)O)
Oc2c1ccccc1c(cc2Cl)Cl
O=C(O)c1cc2ccccc2(cc1(O))
O=C(O)c1ccc2cc(ccc2(c1))C(=O)O
O=C(O)c1ccc(c2c1c(ccc2Cl)C(=O)O)Cl
O=S(=O)(O)c2ccc(O)c1ccccc12
O=S(=O)(O)c2cc1ccc(O)cc1c(c2)S(=O)(=O)O
O=S(=O)(O)c1ccc2cc(O)c(cc2(c1))S(=O)(=O)O
c1ccc2c(c1)CCCC2
CC(C)C2CCCC1CCCCC12
C(=C1CC2C=CC1C2)C
C=C2C1CCC(C1)C2(C)C
C2=CC3C1C=CC(C1)C3(C2)
c2cc1cccc3c1c(c2)CC3
O=C1c3ccccc3(C(=O)c2cc(ccc12)CC)
O=C1c3ccccc3(C(=O)c2cc(ccc12)CCCCC)
O=C1c3ccccc3(C(=O)c2c(O)cccc12)
O=C1c4ccccc4(C(=O)c2c3ccccc3(ccc12))
O=C2c1ccccc1c4cccc3cccc2c34
Oc1c(cc(cc1C(C)(C)C)c2ccccc2)C(C)(C)C
c1ccc(cc1)Cc2cc(ccc2C)C
O=C(O)Cc2cccc1ccccc12
Oc1c(cc(cc1C)C)C
o2c1ccccc1c3ccccc23
CCCCCCC(CC)CC
CCCCCCCC(C)C(C)(C)C
c1cc2c(cc1C)CCCC2(C)C
CC(C)C1CCC(CC1)C(C)C
CC(C)CC1CC(C)CCC1(C)
CCCCCCC1CCCCC1
C=CCCC(CC)CCCC
c1c(cc(cc1Br)Br)Br
c1cc(c(cc1Br)Br)Br
c1cc(c(c(c1Br)Br)Br)Br
c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl
c1(c(c(c(c(c1Br)Br)Br)Br)Cl)C
c1(c(c(c(c(c1Br)Br)Br)Br)Br)C
c1ccc(c(c1)c2ccccc2Cl)Cl
c1ccc(cc1)c2cccc(c2Cl)Cl
c1ccc(cc1)c2cc(ccc2Cl)Cl
c1cc(cc(c1)Cl)c2cccc(c2)Cl
c1ccc(cc1)c2cc(cc(c2)Cl)Cl
c1cc(ccc1c2ccc(cc2Cl)Cl)Cl
c1cc(ccc1c2cc(ccc2Cl)Cl)Cl
c1ccc(cc1)c2cc(c(cc2Cl)Cl)Cl
c1cc(c(cc1Cl)c2cc(ccc2Cl)Cl)Cl
c2cc(c1cccc(c1Cl)Cl)c(c(c2)Cl)Cl
c1cc(c(cc1c2ccc(cc2Cl)Cl)Cl)Cl
c2cc(c1ccc(cc1Cl)Cl)c(c(c2)Cl)Cl
c1cc(cc(c1c2cc(ccc2Cl)Cl)Cl)Cl
c2cc(c(c1cc(ccc1Cl)Cl)c(c2)Cl)Cl
c1cc(c(cc1Cl)c2cc(cc(c2)Cl)Cl)Cl
c1ccc(cc1)c2c(c(cc(c2Cl)Cl)Cl)Cl
c1ccc(cc1)c2cc(c(c(c2Cl)Cl)Cl)Cl
c1cc(c(cc1c2ccc(c(c2)Cl)Cl)Cl)Cl
c1ccc(cc1)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl
c1cc(c(cc1c2ccc(c(c2Cl)Cl)Cl)Cl)Cl
c1cc(c(cc1Cl)c2cc(c(cc2Cl)Cl)Cl)Cl
c1cc(c(c(c1c2cc(ccc2Cl)Cl)Cl)Cl)Cl
c1cc(c(cc1Cl)c2c(cc(cc2Cl)Cl)Cl)Cl
c2cc(c(c1c(cc(cc1Cl)Cl)Cl)c(c2)Cl)Cl
c1cc(c(cc1c2c(cc(cc2Cl)Cl)Cl)Cl)Cl
c1cc(c(cc1c2cc(c(c(c2)Cl)Cl)Cl)Cl)Cl
c1cc(c(cc1c2cc(c(cc2Cl)Cl)Cl)Cl)Cl
c1ccc(cc1)Cl
c1ccc(cc1)Br
c1ccc(c(c1)C)Cl
c1cc(ccc1C)Cl
c1ccc(c(c1)Cl)Cl
c1cc(cc(c1)Cl)Cl
c1cc(ccc1Br)Br
FC(F)(F)c1cccc(c1)Cl
c1cc(c(c(c1)Cl)Cl)Cl
c1c(cc(cc1Cl)Cl)Cl
c1cc(c(cc1Cl)Cl)Cl
c1c(c(cc(c1Cl)Cl)Cl)Cl
c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl
c1cc(c(c(c1Cl)Cl)Cl)Cl
c1cc(ccc1c2ccc(cc2)Br)Br
c1ccc2c(c1)c(c(c(c2Cl)Cl)Cl)Cl
OC(c1ccc(cc1)Cl)(c2ccc(cc2)Cl)c3ccc(cc3)Cl
O(c1ccc(cc1)Cl)c2ccc(cc2Cl)Cl
O(c1ccc(cc1Cl)Cl)c2ccc(cc2Cl)Cl
O(c1ccc(cc1)Cl)c2cc(c(cc2Cl)Cl)Cl
O(c1ccc(cc1Cl)Cl)c2c(cc(cc2Cl)Cl)Cl
O(c1ccc(c(c1)Cl)Cl)c2ccc(cc2Cl)Cl
O(c1ccc(c(c1)Cl)Cl)c2ccc(c(c2)Cl)Cl
O(c1ccc(cc1Cl)Cl)c2cc(c(cc2Cl)Cl)Cl
O(c1ccc(c(c1)Cl)Cl)c2cc(c(cc2Cl)Cl)Cl
C(C(=C(Cl)Cl)Cl)(=C(Cl)Cl)Cl
C2(=C(C3(C1C(CC(C1Cl)Cl)C2(C3(Cl)Cl)Cl)Cl)Cl)Cl
c1cc(ccc1C(c2ccc(cc2)Cl)=C(Cl)Cl)Cl
c1cc(ccc1C(c2ccc(cc2)Cl)C(Cl)(Cl)Cl)Cl
C(Cl)Cl
C(Cl)(Cl)Cl
C(Cl)(Cl)(Cl)Cl
C(Br)(Br)Br
CC(Cl)(Cl)Cl
C(C(Cl)Cl)Cl
C(C(Cl)Cl)(Cl)Cl
C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl
C(Cl)Br
C(CBr)Br
CCCCCl
C(CCCCCBr)CCCCBr
C(C(Br)Br)(Br)Br
C(C(CBr)(CBr)CBr)Br
CC(CCl)Cl
C(C(CCl)Cl)Cl
C(C(CCl)(Cl)Cl)Cl
FC(F)(C(F)(Cl)Cl)Cl
FC(C(F)(Cl)Cl)(Cl)Cl
C=C(Cl)Cl
C(=C(Cl)Cl)Cl
C(=C(Cl)Cl)(Cl)Cl
C=CCCl
FC(F)(F)C(O)C(F)(F)F
OC(C)(C)C(Cl)(Cl)Cl
OCC(CO)(CBr)CBr
C=C(c1ccc(cc1)Cl)C
FC(F)(F)c1ccccc1
O(c1ccccc1)c2ccccc2
O(Cc1ccccc1)Cc2ccccc2
C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl
C1(C(C(C(C(C1Br)Br)Br)Br)Br)Cl
C1CCC(CC1)Cl
O=C(OCC)C(O)(c1ccc(cc1)Cl)c2ccc(cc2)Cl
OC(c1ccc(cc1)Cl)(c2ccc(cc2)Cl)C(Cl)(Cl)Cl
O=C(OC)c2ccccc2(C(=O)c1ccccc1)
O1C2C1C3CC2C4C3C5(C(=C(C4(C5(Cl)Cl)Cl)Cl)Cl)Cl
C1=CC2CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl
O(c1cccc2ccccc12)C
O(c1ccc2ccccc2(c1))CC(C)C
O=C(O)C1C(C(=O)O)C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl
O(CCCl)C(c1ccccc1)c2ccccc2
OCC(O)c1ccccc1Cl
Oc2cc(ccc2(Oc1ccc(cc1Cl)Cl))Cl
c1ccc(cc1)C(c2ccccc2)(c3ccccc3)Cl
C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl
CCCCCCCCCCCCCCC
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C
O=C(O)CC(C(=O)O)CCCCCCCCC=CCCCCCCCC
c1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C
Oc1c(cc(cc1C(C)(C)C)C)Cc2cc(cc(c2(O))C(C)(C)C)C
Oc1c(cc(cc1Br)C(c2cc(c(O)c(c2)Br)Br)(C)C)Br
c2(c1c(c(c(c(c1Br)Br)Br)Br)Br)c(c(c(c(c2Br)Br)Br)Br)Br
O=C(OCC(CC)CCCC)c1ccccc1(C(=O)OCC(CC)CCCC)
O=C(OCCCCCCC)c1ccccc1(C(=O)OCCCCCCC)
O=C(OCCCCCCCC(C)C)c1ccccc1(C(=O)OCCCCCCCC(C)C)
O=C(OCC(CC)CCCC)c1ccc(C(=O)OCC(CC)CCCC)c(c1)C(=O)OCC(CC)CCCC
N(CC)(CC)CC
N(CCCCCCCC)(CCCCCCCC)CCCCCCCC
NCCNCCN
O=[N+]([O-])C(C)C
OCCNCCN
OCCN(CCO)CCO
OC(C)CN(CC(O)C)CC(O)C
ON=C(C)CC
O=CN(C)C
N#CCCNCCC#N
N#CNC(=N)N
c1ccc(cc1)NC
O=C(N(c1ccccc1)C)C
c1ccc(cc1)N(CC)CC
c1ccc(cc1)N(C)C
c1ccc(cc1)NCC
Nc1ccc(c(N)c1)C
Nc1ccc(c(c1)C)C
Nc1cc(ccc1C)C
c1ccc(cc1)Nc2ccccc2
c1ccc(cc1)Nc2ccc(cc2)Nc3ccccc3
Nc1cccc(N)c1
c1ccc(c(c1)NC)C
c1cc(ccc1NCC)C
c1cc(cc(c1)C)NC
Nc1ccccc1Cl
Nc1ccc(c(c1)Cl)Cl
Nc1cc(ccc1Cl)Cl
Nc1ccc(cc1Cl)Cl
Nc1ccc(cc1C)Cl
Nc1c(cc(cc1Cl)Cl)Cl
NCc1cccc(c1)CN
c1ccc(cc1)CN(C)C
O=[N+]([O-])c1ccccc1(N)
O=[N+]([O-])c1cccc(N)c1
O=[N+]([O-])c1ccc(N)cc1
O=[N+]([O-])c1cc(ccc1(N))Cl
O=NN(c1ccccc1)c2ccccc2
O=[N+]([O-])c1ccccc1
O=[N+]([O-])c1ccccc1C
O=[N+]([O-])c1cccc(c1)C
O=[N+]([O-])c1ccc(cc1)C
O=[N+]([O-])c1ccccc1Cl
O=[N+]([O-])c1ccc(cc1)Cl
O=[N+]([O-])c1ccc(cc1[N+](=O)[O-])C
O=[N+]([O-])c1ccc(c(c1)Cl)Cl
N=C(Nc1ccccc1)Nc2ccccc2
O(c1ccc(cc1(N))C)C
Oc1cccc(N)c1
O(c1ccc(N)cc1)CC
O=C(Nc1ccc(OCC)cc1)C
O=[N+]([O-])c1ccccc1(O)
O=[N+]([O-])c1ccc(O)cc1
O=[N+]([O-])c1ccccc1(OC)
O=[N+]([O-])c1ccc(OC)cc1
O=[N+]([O-])c1cccc(OC)c1
O=[N+]([O-])c1cc(ccc1(O))C
O=[N+]([O-])c1ccc(O)cc1C
O=[N+]([O-])c1ccc(O)c(c1)[N+](=O)[O-]
O=[N+]([O-])c2ccc(Oc1c(cc(cc1Cl)Cl)Cl)cc2
N#Cc1ccccc1(C#N)
N#Cc1ccc(C#N)cc1
N#Cc1cccc(C#N)c1
O=C(Nc1ccc(c(c1)Cl)Cl)N(OC)C
O=C(Nc1ccc(c(c1)Cl)Cl)N(C)C
C(=NC1CCCCC1)=NC2CCCCC2
c1ccc(cc1)C[N+](C)(C)C
c1ccc(c(c1)NNc2ccccc2Cl)Cl
Nc1ccc(cc1)Cc2ccc(N)cc2
Nc1ccc(cc1Cl)Cc2ccc(N)c(c2)Cl
Nc1cccc2ccccc12
Nc1cccc2c(N)cccc12
Nc1cccc2cccc(N)c12
c1ccc(cc1)Nc3cccc2ccccc23
c1ccc(cc1)Nc2ccc3ccccc3(c2)
O=C1c3ccccc3(C(=O)c2c(N)cccc12)
O=C1c3ccccc3(C(=O)c2cc(N)ccc12)
Nc1ccc(cc1Cl)c2ccc(N)c(c2)Cl
n1ccc(N)cc1
n1ccccc1N
n1cccc(N)c1
n1cccc2ccccc12
O1CCOCC1
N1CCNCC1
n1c(nc(nc1N)N)N
o1cccc1
Nc1ccccc1c2ccccc2
Nc1ccc(cc1C)c2ccc(N)c(c2)C
O(CCCl)CCCl
O=C(O)C(Cl)(Cl)Cl
O=S(C)C
NC(N)=S
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl
O=P(OCCCl)(OCCCl)OCCCl
O=P(OC(C)CCl)(OC(C)CCl)OC(C)CCl
O=P(OCC(CBr)Br)(OCC(CBr)Br)OCC(CBr)Br
O=P(OCC)(OCC)OCC
O=P(OCC(CC)CCCC)(OCC(CC)CCCC)OCC(CC)CCCC
O=P(OC)(OC)OC
O=P(OCCCC)(OCCCC)OCCCC
O=P(OCCOCCCC)(OCCOCCCC)OCCOCCCC
O[Sn](c1ccccc1)(c2ccccc2)c3ccccc3
Oc1ccc(cc1)c2ccccc2
O=C(c1ccccc1)c2ccc(OC)cc2(O)
c1cscc1C
n2c1ccccc1sc2S
n1c2ccccc2([nH]c1S)
c1ccc3c(c1)Nc2ccccc2S3
c1ccc3c(c1)c2ccccc2s3
n1csc2ccccc12
c1ccsc1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CCN(CC=C)CC=C
O=[N+]([O-])c1ccc(cc1C(F)(F)F)Cl
O=[N+]([O-])c1cc(O)ccc1C
O=[N+]([O-])c1ccc(c(O)c1)C
O=[N+]([O-])c1cc(OC)ccc1(N)
O=[N+]([O-])c1cc(cc(c1(O))Cl)Cl
O=C(c1cccc(c1)C)N(CC)CC
O=C(O)c1cccc(c1)[N+](=O)[O-]
O=C(O)c1cccc(c1(C(=O)O))[N+](=O)[O-]
O=C(Oc1cc(cc(c1)C)C)NC
O=C(Oc1ccccc1C(C)C)NC
NCc1ccccc1C
O=C(O)c1ccc(cc1)NC
O=NN(O)C1CCCCC1
c1ccc3c(c1)[nH]c2ccccc23
O=C(OC)Nc1nc2ccccc2([nH]1)
O=[N+]([O-])c1ccc2[nH]cnc2(c1)
n1c[nH]nc1N
n1ccc(C=C)cc1
n1ccccc1Cl
N1(C)CCCCC1
n1c(nc(nc1N(COC)COC)N(COC)COC)N(COC)COC
Oc1nc(O)nc(O)n1
O=C1N(C(=O)N(C(=O)N1CCO)CCO)CCO
O=C(Nc1ccccc1)c2cc3ccccc3(cc2(O))
O=C(Nc1ccc(cc1C)c2ccc(NC(=O)CC(=O)C)c(c2)C)CC(=O)C
N#CCCN(c2ccc(N=Nc1c(cc(cc1Cl)[N+](=O)[O-])Cl)cc2)CCC#N
N#CCCN(c2ccc(N=Nc1ccc(cc1)[N+](=O)[O-])cc2)CCOC(=O)c3ccccc3
O=C(OCCN(c2ccc(N=Nc1ccc(cc1Cl)[N+](=O)[O-])c(c2)NC(=O)CC)CCOC(=O)C)C
O=C(O)c1c(C(=O)N)c(c(c(c1Cl)Cl)Cl)Cl
Oc1c(cc(cc1C(C)(C)C)C(C)(C)C)n2nc3ccc(cc3(n2))Cl
c1c[n+](ccc1c2cc[n+](cc2)C)C
O=C1N=C(NC(=C1)C)C(C)C
c1cc[n+]3c(c1)c2cccc[n+]2CC3
O=C(O)c1ncc(cc1)C(=O)O
O=[N+]([O-])c1ccccc1CC
O(CC(C(Cl)(Cl)Cl)Cl)CC(C(Cl)(Cl)Cl)Cl
O(C(C)CCl)C(C)CCl
O1C(OC(OC1C)C)C
O=P(OCC=C)(OCC=C)OCC=C
O=C(NC)CSP(OC)(OC)=S
O[Si](CCCCCC)(CCCCCC)CCCCCC
O([Sn](CCCC)(CCCC)CCCC)[Sn](CCCC)(CCCC)CCCC
CCCC[Sn](CCCC)(CCCC)CCCC
O=C(O)C(C)(Cl)Cl
C#CCOCOc1ccc(cc1)Cl
O(OC(c1ccccc1)(C)C)C(c2ccccc2)(C)C
Oc1cc(c(cc1C(C)(C)C)Sc2cc(c(O)cc2C)C(C)(C)C)C
O=S(=O)(N)c1ccccc1C
O=[N+]([O-])c1cccc(c1)S(=O)(=O)O
O=[N+]([O-])c1ccc(c(c1)S(=O)(=O)O)Cl
O=C(Nc1ccc(c(c1)Cl)Cl)Nc3cc(ccc3(Oc2ccc(cc2S(=O)(=O)O)Cl))Cl
O(OC1(OOC(C)(C)C)(CC(C)CC(C)(C)C1))C(C)(C)C
O=C1C=C(C)CC(C)(C)C1
OP(O)c1ccccc1
O=P(Oc1ccccc1)(Oc2ccccc2)OCC(CC)CCCC
O=P(Oc1ccccc1)(Oc2ccccc2)OCCCCCCCC(C)C
O(c1ccccc1)P(Oc2ccccc2)OCCCCCCCCCCCCC
O=P(Oc1ccc(cc1)C(C)C)(Oc2ccc(cc2)C(C)C)Oc3ccc(cc3)C(C)C
O=[N+]([O-])c1ccc(OP(OC)(OC)=S)cc1C
O=[N+]([O-])c2ccc(OP(OCC)(c1ccccc1)=S)cc2
O=S(=O)(N)c1ccccc1
O=P(Oc1ccccc1)(OC)OC
O=P(OC(=CCl)c1cc(c(cc1Cl)Cl)Cl)(OC)OC
N#CC(=NOP(OCC)(OCC)=S)c1ccccc1
O=C(c1ccccc1)c2ccccc2
O=S(=O)(O)c2ccc(N)c1ccccc12
O=S(=O)(O)c2c(N)ccc1ccccc12
O=S(=O)(O)c1cc(O)c2ccc(N)cc2(c1)
O=S(=O)(O)c1cc(O)c2c(N)cc(cc2(c1))S(=O)(=O)O
O=S(=O)(O)c1cc(c2cccc(O)c2(c1(N)))S(=O)(=O)O
O=C(Nc1ccc2c(O)cc(cc2(c1))S(=O)(=O)O)Nc3ccc4c(O)cc(cc4(c3))S(=O)(=O)O
O=C2c3ccccc3(C(=O)c1c2(cccc1Cl))
O=C1c3ccccc3(C(=O)c2cc(ccc12)Cl)
O=S(=O)(O)c1cc(cc(c1(N))Cl)c2cc(c(N)c(c2)S(=O)(=O)O)Cl
O=S(=O)(O)c2cc(N)ccc2(C=Cc1ccc(N)cc1S(=O)(=O)O)
O=S(=O)(O)c1cc(O)c2cc(N)ccc2(c1)
O=S1(=O)(CCCC1)
O=C1c3c(O)c(cc(N)c3(C(=O)c2c(O)c(cc(N)c12)S(=O)(=O)O))S(=O)(=O)O
O=S(=O)(O)c3cc(cc(N=Nc1ccc2c(O)cccc2(c1(O)))c3(O))Cl
O=[N+]([O-])c2cc(ccc2(Nc1ccccc1))S(=O)(=O)Nc3ccccc3
O=C1c4ccccc4(C(=O)C1c3nc2ccccc2c(c3(O))Br)
O=C(OCCN(c3ccc(N=Nc2nc1ccc(cc1s2)Cl)c(c3)NC(=O)c4ccccc4)CCOC(=O)C)C
O=C2c4ccccc4(C(=O)c3c(N)c(Oc1ccc(cc1)Br)cc(O)c23)
O=S(=O)(O)c3cc(c(cc3(N=Nc2c(O)ccc1ccccc12))C)Cl
O=C(O)c3cc1ccccc1c(N=Nc2ccc(cc2S(=O)(=O)O)C)c3(O)
N#CSCSc2nc1ccccc1s2
N(=Nc1c(O)cc(S(=O)(=O)N)cc1)c2c(n(-c3ccc(N=Nc4c(n(-c5ccc(S(=O)(=O)O)cc5)nc4C)O)cc3)nc2C)O
O=C1C23C(=NN1c4ccc(S(=O)(=O)O[Co-5]56728(C9(C(=O)N(c%10ccc(S(=O)(=O)O5)cc%10)N=C9C)NN=C%11C(=O)C=CC(S(=O)(=O)Nc%12ccc(N=NC7%13C(=O)N(c%14ccc(S(=O)(=O)O6)cc%14)N=C%13C)cc%12)=C%11)C%15(C(=O)N(c%16ccc(S(=O)(=O)O8)cc%16)N=C%15C)N=Nc%17ccc(cc%17)NS(=O)(=O)C%18=CC(C(=O)C=C%18)=NN3)cc4)C
N(=Nc1c(O)cc(S(=O)(=O)N)cc1)c2c(n(-c3ccc(N=Nc4c(n(-c5ccc(S(=O)(=O)O)cc5)nc4C)O)cc3)nc2C)O
C(=O)(c1c(N=Nc2c(c(N=Nc3c(cc(S(=O)(=O)O)cc3)C)c(O)cc2)O)cccc1)O
C(=O)(C1C(=O)N(C(=O)C(N=Nc2c(S(=O)(=O)O)ccc(Nc3nc(F)nc(n3)Nc4c(Cl)ccc(S(=O)(=O)O)c4)c2)C=1C)CC)N
N(=Nc1c2c(c(S(=O)(=O)O)cc1O)cc([N+](=O)[O-])cc2)c3c(S(=O)(=O)O)cc4c(c3O)ccc(Nc5nc(Cl)nc(n5)Nc6ccccc6)c4
C(=O)(Nc1c2c(c(N=Nc3c(O)cc(-c4cc(c(N=Nc5c(S(=O)(=O)O)cc6c(c(S(=O)(=O)O)ccc6)c5O)cc4)O)cc3)c(S(=O)(=O)O)cc2ccc1)O)C
C(=O)(c1ccccc1)Nc2cc3c(c(c(N=Nc4c(O)cc(-c5cc(c(N=Nc6c(S(=O)(=O)O)cc7c(c6O)c(O)cc(S(=O)(=O)O)c7)cc5)O)cc4)c(S(=O)(=O)O)c3)O)cc2
N(=Nc1c2c(c(S(=O)(=O)O)cc1O)cc([N+](=O)[O-])cc2)c3c(S(=O)(=O)O)cc4c(c3O)ccc(Nc5nc(Cl)nc(n5)Nc6ccccc6)c4
O=S1(=O)c2c3c(c4c(O[Cr-2]5(Oc6c(c7c(cc6)cccc7)/N=N/4)(Oc8c(c9c(cc8)cccc9)/N=N/c%10c(O5)ccc(Cl)c%10)O1)c2)cccc3
N(=Nc1c(c([N+](=O)[O-])cc(S(=O)(=O)O)c1)O)c2c(n(-c3ccc(cc3)C)nc2C)O
C(c1ccc(OCC(O)C)cc1)(c2ccc(OCC(O)C)cc2)(C)C
C(=O)(c1ccc(N=Nc2c(nc(c(c2C)-[n+]3cc(ccc3)C)O)O)cc1)Nc4ccc(N=Nc5c(nc(c(c5C)-[n+]6cc(ccc6)C)O)O)cc4
C(=O)(c1ccccc1)Nc2cc3c(c(c(N=Nc4c(O)cc(-c5cc(c(N=Nc6c(S(=O)(=O)O)cc7c(c(S(=O)(=O)O)ccc7)c6O)cc5)O)cc4)c(S(=O)(=O)O)c3)O)cc2
N(=Nc1c(O)ccc(S(=O)(=O)N)c1)c2c(n(-c3c(Cl)ccc(Cl)c3)nc2C)O
N(=Nc1c(O)ccc(Cl)c1)c2c3c(c4c(c2O)cccc4)OCS3(=O)=O
